latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,source,product,acq_datetime,event_id
50.8556,31.254,302.4,1.6,1.3,2001-04-04,08:46,Terra,MODIS,44,6.03,291.0,6.6,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.8662,30.8229,306.7,1.7,1.3,2001-04-04,08:46,Terra,MODIS,47,6.03,291.5,12.6,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
51.0245,28.6453,313.3,2.2,1.4,2001-04-04,08:46,Terra,MODIS,70,6.03,290.8,31.3,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.8697,30.8176,303.0,1.7,1.3,2001-04-04,08:46,Terra,MODIS,30,6.03,290.7,7.2,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.9592,29.0682,303.8,2.1,1.4,2001-04-04,08:46,Terra,MODIS,57,6.03,289.7,13.7,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.8966,29.64,305.3,2.0,1.4,2001-04-04,08:46,Terra,MODIS,61,6.03,291.6,14.5,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.8025,30.9277,316.5,1.7,1.3,2001-04-04,08:46,Terra,MODIS,50,6.03,292.3,24.2,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.7911,30.9255,316.8,1.7,1.3,2001-04-04,08:46,Terra,MODIS,65,6.03,292.4,25.3,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.7892,30.9494,319.5,1.7,1.3,2001-04-04,08:46,Terra,MODIS,76,6.03,293.2,29.6,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.7457,31.0612,303.7,1.7,1.3,2001-04-04,08:46,Terra,MODIS,50,6.03,291.0,7.2,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.6062,31.1163,303.5,1.6,1.3,2001-04-04,08:46,Terra,MODIS,51,6.03,292.3,8.4,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.7218,28.9606,326.4,2.1,1.4,2001-04-04,08:46,Terra,MODIS,84,6.03,290.9,69.4,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.7091,28.9588,302.8,2.1,1.4,2001-04-04,08:46,Terra,MODIS,49,6.03,289.8,11.5,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.7221,28.9533,322.9,2.1,1.4,2001-04-04,08:46,Terra,MODIS,82,6.03,290.8,58.6,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.7202,28.9831,305.4,2.1,1.4,2001-04-04,08:46,Terra,MODIS,61,6.03,290.1,16.3,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.6129,30.1693,304.6,1.8,1.3,2001-04-04,08:46,Terra,MODIS,58,6.03,290.9,10.8,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.611,30.195,311.0,1.8,1.3,2001-04-04,08:46,Terra,MODIS,70,6.03,291.2,20.6,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.5385,30.9781,308.1,1.7,1.3,2001-04-04,08:46,Terra,MODIS,64,6.03,291.2,13.9,D,0.0,M-C61,archive,2001-04-04 08:46:00,-1
50.4338,30.3062,303.9,1.8,1.3,2001-04-04,08:46,Terra,MODIS,52,6.03,292.4,10.0,D,2.0,M-C61,archive,2001-04-04 08:46:00,-1
