latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,source,product,acq_datetime,event_id
56.0522,92.8892,302.7,1.0,1.0,2001-04-13,05:20,Terra,MODIS,53,6.03,286.0,4.6,D,2.0,M-C61,archive,2001-04-13 05:20:00,-1
55.7101,93.8151,309.2,1.0,1.0,2001-04-22,05:14,Terra,MODIS,68,6.03,281.1,11.4,D,0.0,M-C61,archive,2001-04-22 05:14:00,-1
56.1793,92.9557,303.5,1.4,1.2,2001-04-26,04:49,Terra,MODIS,56,6.03,283.7,10.5,D,0.0,M-C61,archive,2001-04-26 04:49:00,-1
56.4173,93.497,303.2,1.1,1.1,2001-04-27,05:32,Terra,MODIS,55,6.03,279.6,9.2,D,0.0,M-C61,archive,2001-04-27 05:32:00,-1
56.1205,93.2239,304.9,1.1,1.1,2001-04-27,05:32,Terra,MODIS,24,6.03,282.1,8.2,D,0.0,M-C61,archive,2001-04-27 05:32:00,-1
56.1173,93.2415,309.5,1.1,1.1,2001-04-27,05:32,Terra,MODIS,52,6.03,280.6,12.2,D,0.0,M-C61,archive,2001-04-27 05:32:00,-1
56.1145,93.2341,316.2,1.1,1.1,2001-04-27,05:32,Terra,MODIS,76,6.03,282.1,19.0,D,0.0,M-C61,archive,2001-04-27 05:32:00,-1
56.7041,93.0688,308.1,3.5,1.8,2001-05-02,04:12,Terra,MODIS,67,6.03,280.4,69.2,D,0.0,M-C61,archive,2001-05-02 04:12:00,-1
56.7118,93.061,301.9,3.5,1.8,2001-05-02,04:12,Terra,MODIS,50,6.03,280.8,46.2,D,0.0,M-C61,archive,2001-05-02 04:12:00,-1
56.7127,93.0698,302.4,1.6,1.2,2001-05-02,05:50,Terra,MODIS,48,6.03,284.7,11.6,D,0.0,M-C61,archive,2001-05-02 05:50:00,-1
56.7024,93.0622,305.0,1.6,1.2,2001-05-02,05:50,Terra,MODIS,56,6.03,285.7,14.7,D,0.0,M-C61,archive,2001-05-02 05:50:00,-1
56.28,93.2595,300.2,1.6,1.3,2001-05-02,05:50,Terra,MODIS,30,6.03,286.6,8.7,D,0.0,M-C61,archive,2001-05-02 05:50:00,-1
56.2745,93.2841,329.1,1.6,1.3,2001-05-02,05:50,Terra,MODIS,86,6.03,286.9,57.7,D,0.0,M-C61,archive,2001-05-02 05:50:00,-1
55.8846,93.1169,300.4,1.6,1.3,2001-05-02,05:50,Terra,MODIS,27,6.03,275.1,15.6,D,0.0,M-C61,archive,2001-05-02 05:50:00,-1
56.7967,93.0817,308.1,2.2,1.4,2001-05-07,04:30,Terra,MODIS,66,6.03,293.9,16.7,D,0.0,M-C61,archive,2001-05-07 04:30:00,-1
56.795,93.1178,319.9,2.2,1.4,2001-05-07,04:30,Terra,MODIS,80,6.03,295.4,47.3,D,0.0,M-C61,archive,2001-05-07 04:30:00,-1
56.7976,93.1108,318.2,2.2,1.4,2001-05-07,04:30,Terra,MODIS,67,6.03,295.5,38.4,D,0.0,M-C61,archive,2001-05-07 04:30:00,-1
56.602,93.6348,309.1,2.5,1.5,2001-05-07,06:08,Terra,MODIS,68,6.03,292.5,22.2,D,0.0,M-C61,archive,2001-05-07 06:08:00,-1
56.6081,93.6356,307.2,2.5,1.5,2001-05-07,06:08,Terra,MODIS,42,6.03,292.3,15.8,D,0.0,M-C61,archive,2001-05-07 06:08:00,-1
56.5146,93.0081,317.2,2.4,1.5,2001-05-07,06:08,Terra,MODIS,77,6.03,283.8,48.9,D,0.0,M-C61,archive,2001-05-07 06:08:00,-1
56.4915,92.9896,309.6,1.0,1.0,2001-05-08,05:13,Terra,MODIS,60,6.03,296.0,5.5,D,0.0,M-C61,archive,2001-05-08 05:13:00,-1
56.3624,93.0438,308.0,1.0,1.0,2001-05-08,05:13,Terra,MODIS,62,6.03,295.8,4.6,D,0.0,M-C61,archive,2001-05-08 05:13:00,-1
55.5761,94.188,310.8,1.0,1.0,2001-05-08,05:13,Terra,MODIS,70,6.03,292.2,6.1,D,0.0,M-C61,archive,2001-05-08 05:13:00,-1
57.0061,92.9835,306.9,1.7,1.3,2001-05-09,05:56,Terra,MODIS,60,6.03,292.2,10.0,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
56.5463,92.8437,308.1,1.8,1.3,2001-05-09,05:56,Terra,MODIS,61,6.03,294.9,9.1,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
56.3324,93.0788,320.4,1.8,1.3,2001-05-09,05:56,Terra,MODIS,79,6.03,290.1,41.1,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
55.8365,93.8002,301.9,1.0,1.0,2001-05-09,15:31,Terra,MODIS,45,6.03,268.2,8.9,N,0.0,M-C61,archive,2001-05-09 15:31:00,-1
56.6996,93.4794,316.1,1.1,1.0,2001-05-10,05:01,Terra,MODIS,60,6.03,298.1,8.4,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
56.6903,93.4761,315.4,1.1,1.0,2001-05-10,05:01,Terra,MODIS,57,6.03,299.1,7.4,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
56.3002,92.7746,321.3,1.1,1.1,2001-05-10,05:01,Terra,MODIS,75,6.03,296.9,15.1,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
56.2974,92.7678,326.3,1.1,1.1,2001-05-10,05:01,Terra,MODIS,68,6.03,297.7,22.7,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
56.2369,93.2858,320.2,1.1,1.0,2001-05-10,05:01,Terra,MODIS,56,6.03,302.3,10.9,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
56.1977,93.2893,322.8,1.1,1.0,2001-05-10,05:01,Terra,MODIS,76,6.03,296.9,16.0,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
56.0449,94.5258,335.5,1.0,1.0,2001-05-10,05:01,Terra,MODIS,89,6.03,300.5,32.2,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
56.0428,94.5422,331.4,1.0,1.0,2001-05-10,05:01,Terra,MODIS,87,6.03,299.7,25.6,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
56.1379,93.4676,323.3,1.1,1.0,2001-05-10,05:01,Terra,MODIS,81,6.03,296.8,18.4,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
56.1358,93.4851,311.6,1.1,1.0,2001-05-10,05:01,Terra,MODIS,61,6.03,296.2,6.8,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.9244,94.5221,315.1,1.0,1.0,2001-05-10,05:01,Terra,MODIS,52,6.03,300.4,5.6,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.9133,94.5349,315.3,1.0,1.0,2001-05-10,05:01,Terra,MODIS,66,6.03,301.3,6.7,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.9112,94.5513,317.2,1.0,1.0,2001-05-10,05:01,Terra,MODIS,20,6.03,301.6,7.4,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.9091,94.5675,342.2,1.0,1.0,2001-05-10,05:01,Terra,MODIS,92,6.03,303.4,41.7,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.876,94.3248,324.9,1.0,1.0,2001-05-10,05:01,Terra,MODIS,82,6.03,296.8,19.0,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.8739,94.3412,315.0,1.0,1.0,2001-05-10,05:01,Terra,MODIS,63,6.03,297.0,8.6,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.8586,94.3868,322.6,1.0,1.0,2001-05-10,05:01,Terra,MODIS,73,6.03,300.4,14.0,D,0.0,M-C61,archive,2001-05-10 05:01:00,0
55.8564,94.4032,341.6,1.0,1.0,2001-05-10,05:01,Terra,MODIS,92,6.03,301.8,41.1,D,0.0,M-C61,archive,2001-05-10 05:01:00,0
55.8495,94.3832,323.1,1.0,1.0,2001-05-10,05:01,Terra,MODIS,81,6.03,300.9,13.8,D,0.0,M-C61,archive,2001-05-10 05:01:00,0
55.8474,94.3996,336.1,1.0,1.0,2001-05-10,05:01,Terra,MODIS,89,6.03,301.8,31.1,D,0.0,M-C61,archive,2001-05-10 05:01:00,0
55.8453,94.4159,327.7,1.0,1.0,2001-05-10,05:01,Terra,MODIS,81,6.03,299.8,18.7,D,0.0,M-C61,archive,2001-05-10 05:01:00,0
55.8576,93.9641,315.6,1.1,1.0,2001-05-10,05:01,Terra,MODIS,73,6.03,298.7,8.8,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.859,93.8771,315.2,1.1,1.0,2001-05-10,05:01,Terra,MODIS,61,6.03,299.0,7.6,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.7998,94.2708,317.8,1.0,1.0,2001-05-10,05:01,Terra,MODIS,71,6.03,300.9,10.0,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.8408,93.8699,325.5,1.1,1.0,2001-05-10,05:01,Terra,MODIS,82,6.03,299.4,17.7,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.8387,93.8867,323.5,1.1,1.0,2001-05-10,05:01,Terra,MODIS,81,6.03,299.3,15.3,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.8093,93.893,315.2,1.1,1.0,2001-05-10,05:01,Terra,MODIS,73,6.03,297.9,7.3,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.7359,94.4001,314.7,1.0,1.0,2001-05-10,05:01,Terra,MODIS,72,6.03,300.6,6.1,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.9131,92.9039,321.5,1.1,1.1,2001-05-10,05:01,Terra,MODIS,78,6.03,292.1,18.2,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.8,93.7606,314.6,1.1,1.0,2001-05-10,05:01,Terra,MODIS,64,6.03,299.6,8.0,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.7983,93.6193,314.6,1.1,1.0,2001-05-10,05:01,Terra,MODIS,71,6.03,299.0,7.4,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.7963,93.6361,320.4,1.1,1.0,2001-05-10,05:01,Terra,MODIS,78,6.03,299.0,12.9,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.7755,93.804,315.0,1.1,1.0,2001-05-10,05:01,Terra,MODIS,72,6.03,299.4,7.9,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.6817,94.3213,321.5,1.0,1.0,2001-05-10,05:01,Terra,MODIS,79,6.03,299.8,12.5,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.6538,94.4638,321.2,1.0,1.0,2001-05-10,05:01,Terra,MODIS,79,6.03,301.8,11.1,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.7299,93.7865,315.7,1.1,1.0,2001-05-10,05:01,Terra,MODIS,73,6.03,299.4,8.0,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.6574,94.363,324.1,1.0,1.0,2001-05-10,05:01,Terra,MODIS,81,6.03,301.8,14.2,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.6553,94.3793,374.7,1.0,1.0,2001-05-10,05:01,Terra,MODIS,100,6.03,305.0,132.2,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.6532,94.3955,321.9,1.0,1.0,2001-05-10,05:01,Terra,MODIS,79,6.03,301.1,11.5,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.6469,94.444,317.3,1.0,1.0,2001-05-10,05:01,Terra,MODIS,70,6.03,300.6,7.2,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.6448,94.4602,334.3,1.0,1.0,2001-05-10,05:01,Terra,MODIS,88,6.03,303.0,27.7,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.6442,94.3339,325.8,1.0,1.0,2001-05-10,05:01,Terra,MODIS,82,6.03,298.9,17.6,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.5159,94.2435,320.0,1.0,1.0,2001-05-10,05:01,Terra,MODIS,77,6.03,301.0,9.9,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
57.2193,94.2592,306.4,4.8,2.0,2001-05-10,06:38,Terra,MODIS,28,6.03,287.2,63.4,D,0.0,M-C61,archive,2001-05-10 06:38:00,-1
55.9064,94.5164,319.5,1.3,1.1,2001-05-13,05:31,Terra,MODIS,79,6.03,289.4,23.3,D,0.0,M-C61,archive,2001-05-13 05:31:00,-1
55.8319,94.0782,303.1,1.2,1.1,2001-05-13,05:31,Terra,MODIS,50,6.03,286.6,5.9,D,0.0,M-C61,archive,2001-05-13 05:31:00,-1
55.5811,94.0535,319.6,1.2,1.1,2001-05-13,05:32,Terra,MODIS,75,6.03,286.4,22.5,D,0.0,M-C61,archive,2001-05-13 05:32:00,-1
55.5775,94.0721,321.8,1.2,1.1,2001-05-13,05:32,Terra,MODIS,77,6.03,288.6,25.0,D,0.0,M-C61,archive,2001-05-13 05:32:00,-1
56.1284,92.8155,310.4,1.9,1.4,2001-05-14,04:36,Terra,MODIS,55,6.03,296.6,10.6,D,0.0,M-C61,archive,2001-05-14 04:36:00,-1
55.8187,94.3959,310.1,1.6,1.3,2001-05-14,04:36,Terra,MODIS,68,6.03,293.4,12.4,D,0.0,M-C61,archive,2001-05-14 04:36:00,-1
55.8167,94.4217,310.6,1.6,1.3,2001-05-14,04:36,Terra,MODIS,69,6.03,293.5,13.2,D,0.0,M-C61,archive,2001-05-14 04:36:00,-1
55.7363,94.2904,310.5,1.6,1.3,2001-05-14,04:36,Terra,MODIS,54,6.03,288.1,16.2,D,0.0,M-C61,archive,2001-05-14 04:36:00,-1
55.6017,94.4117,308.5,1.6,1.2,2001-05-14,04:36,Terra,MODIS,67,6.03,280.9,15.0,D,0.0,M-C61,archive,2001-05-14 04:36:00,-1
55.476,94.4259,311.9,1.6,1.2,2001-05-14,04:36,Terra,MODIS,65,6.03,287.2,17.0,D,0.0,M-C61,archive,2001-05-14 04:36:00,-1
55.4768,94.4201,308.3,1.6,1.2,2001-05-14,04:36,Terra,MODIS,52,6.03,287.6,12.5,D,0.0,M-C61,archive,2001-05-14 04:36:00,-1
55.8372,93.9985,301.4,3.2,1.7,2001-05-14,06:14,Terra,MODIS,15,6.03,287.4,11.2,D,0.0,M-C61,archive,2001-05-14 06:14:00,-1
55.4926,94.2425,320.0,3.4,1.7,2001-05-14,06:14,Terra,MODIS,79,6.03,287.0,94.3,D,0.0,M-C61,archive,2001-05-14 06:14:00,-1
55.906,94.4974,313.5,1.1,1.0,2001-05-15,05:19,Terra,MODIS,55,6.03,300.4,6.9,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.9033,94.5135,313.1,1.1,1.0,2001-05-15,05:19,Terra,MODIS,44,6.03,299.5,6.2,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.8749,94.3509,321.5,1.0,1.0,2001-05-15,05:19,Terra,MODIS,78,6.03,299.1,15.0,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.8668,94.3993,316.9,1.0,1.0,2001-05-15,05:19,Terra,MODIS,69,6.03,300.5,10.4,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
56.0172,93.3031,317.9,1.0,1.0,2001-05-15,05:19,Terra,MODIS,68,6.03,303.5,9.0,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.8177,94.4612,327.5,1.1,1.0,2001-05-15,05:19,Terra,MODIS,83,6.03,301.9,20.2,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.8149,94.4774,317.6,1.1,1.0,2001-05-15,05:19,Terra,MODIS,74,6.03,300.7,9.0,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.8066,94.5261,320.4,1.1,1.0,2001-05-15,05:19,Terra,MODIS,77,6.03,300.5,12.6,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.8039,94.5423,314.8,1.1,1.0,2001-05-15,05:19,Terra,MODIS,62,6.03,300.5,7.3,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.7977,94.5213,315.1,1.1,1.0,2001-05-15,05:19,Terra,MODIS,42,6.03,300.2,6.8,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.8379,94.0636,310.3,1.0,1.0,2001-05-15,05:19,Terra,MODIS,63,6.03,297.6,4.7,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.8471,93.7749,315.5,1.0,1.0,2001-05-15,05:19,Terra,MODIS,61,6.03,300.0,9.2,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.7812,94.1733,319.0,1.0,1.0,2001-05-15,05:19,Terra,MODIS,76,6.03,300.1,11.1,D,0.0,M-C61,archive,2001-05-15 05:19:00,1
55.7785,94.1894,312.6,1.0,1.0,2001-05-15,05:19,Terra,MODIS,67,6.03,299.3,5.8,D,0.0,M-C61,archive,2001-05-15 05:19:00,1
55.7751,94.1526,345.4,1.0,1.0,2001-05-15,05:19,Terra,MODIS,94,6.03,301.5,48.5,D,0.0,M-C61,archive,2001-05-15 05:19:00,1
55.7724,94.1687,374.1,1.0,1.0,2001-05-15,05:19,Terra,MODIS,100,6.03,303.7,131.1,D,0.0,M-C61,archive,2001-05-15 05:19:00,1
55.7697,94.1848,327.0,1.0,1.0,2001-05-15,05:19,Terra,MODIS,83,6.03,299.3,19.5,D,0.0,M-C61,archive,2001-05-15 05:19:00,1
55.7508,94.297,313.6,1.0,1.0,2001-05-15,05:19,Terra,MODIS,66,6.03,300.0,5.6,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.8139,93.8609,313.4,1.0,1.0,2001-05-15,05:19,Terra,MODIS,45,6.03,299.6,5.9,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.8103,93.8246,317.9,1.0,1.0,2001-05-15,05:19,Terra,MODIS,61,6.03,300.1,9.8,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.8077,93.8405,339.7,1.0,1.0,2001-05-15,05:19,Terra,MODIS,91,6.03,299.5,38.5,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.7439,94.2235,324.3,1.0,1.0,2001-05-15,05:19,Terra,MODIS,81,6.03,301.7,16.4,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.7412,94.2395,364.3,1.0,1.0,2001-05-15,05:19,Terra,MODIS,100,6.03,303.1,97.6,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.7512,94.1228,314.1,1.0,1.0,2001-05-15,05:19,Terra,MODIS,65,6.03,298.9,6.5,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.7485,94.1388,318.7,1.0,1.0,2001-05-15,05:19,Terra,MODIS,75,6.03,298.6,10.6,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.7317,94.193,313.3,1.0,1.0,2001-05-15,05:19,Terra,MODIS,69,6.03,298.9,6.3,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.729,94.209,333.8,1.0,1.0,2001-05-15,05:19,Terra,MODIS,88,6.03,302.2,29.9,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.8183,93.5477,315.5,1.0,1.0,2001-05-15,05:19,Terra,MODIS,71,6.03,299.5,8.6,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.7476,93.9234,319.9,1.0,1.0,2001-05-15,05:19,Terra,MODIS,77,6.03,299.6,12.2,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.6651,94.2454,328.5,1.0,1.0,2001-05-15,05:19,Terra,MODIS,84,6.03,300.6,21.7,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.6562,94.2407,315.6,1.0,1.0,2001-05-15,05:19,Terra,MODIS,61,6.03,299.6,7.4,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.6283,94.3486,313.8,1.1,1.0,2001-05-15,05:19,Terra,MODIS,70,6.03,300.4,6.6,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.6331,94.2636,322.6,1.0,1.0,2001-05-15,05:19,Terra,MODIS,57,6.03,300.1,13.1,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.6242,94.2706,330.3,1.0,1.0,2001-05-15,05:19,Terra,MODIS,86,6.03,300.9,23.0,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.5998,94.4157,316.7,1.1,1.0,2001-05-15,05:19,Terra,MODIS,74,6.03,301.8,9.2,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.597,94.432,313.5,1.1,1.0,2001-05-15,05:19,Terra,MODIS,46,6.03,300.3,5.2,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.575,94.5618,323.0,1.1,1.0,2001-05-15,05:19,Terra,MODIS,80,6.03,300.0,16.1,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.6288,94.1857,315.9,1.0,1.0,2001-05-15,05:19,Terra,MODIS,65,6.03,300.6,7.3,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.6261,94.2018,314.1,1.0,1.0,2001-05-15,05:19,Terra,MODIS,52,6.03,299.3,5.6,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.6092,94.2453,319.7,1.0,1.0,2001-05-15,05:19,Terra,MODIS,55,6.03,301.3,10.9,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.5737,94.4549,317.9,1.1,1.0,2001-05-15,05:19,Terra,MODIS,55,6.03,300.9,9.1,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.5264,94.4477,323.4,1.1,1.0,2001-05-15,05:19,Terra,MODIS,81,6.03,300.0,15.2,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.5237,94.4639,324.7,1.1,1.0,2001-05-15,05:19,Terra,MODIS,82,6.03,298.9,16.8,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.5058,94.4545,326.2,1.1,1.0,2001-05-15,05:19,Terra,MODIS,41,6.03,301.7,17.8,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.5031,94.4707,332.6,1.1,1.0,2001-05-15,05:19,Terra,MODIS,81,6.03,301.5,27.1,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.4955,94.3019,315.9,1.1,1.0,2001-05-15,05:19,Terra,MODIS,71,6.03,300.4,7.8,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.4928,94.318,322.6,1.1,1.0,2001-05-15,05:19,Terra,MODIS,80,6.03,301.2,14.9,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.4453,94.5397,312.2,1.1,1.0,2001-05-15,05:19,Terra,MODIS,59,6.03,296.2,7.7,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.4425,94.5558,310.7,1.1,1.0,2001-05-15,05:19,Terra,MODIS,52,6.03,296.1,6.3,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
56.3853,93.0582,313.6,1.0,1.0,2001-05-17,05:07,Terra,MODIS,41,6.03,300.0,6.6,D,0.0,M-C61,archive,2001-05-17 05:07:00,-1
56.3549,93.2198,320.7,1.0,1.0,2001-05-17,05:07,Terra,MODIS,78,6.03,301.7,11.6,D,0.0,M-C61,archive,2001-05-17 05:07:00,-1
55.9879,93.0436,316.5,1.0,1.0,2001-05-17,05:07,Terra,MODIS,73,6.03,303.7,6.1,D,2.0,M-C61,archive,2001-05-17 05:07:00,-1
55.9857,93.06,326.5,1.0,1.0,2001-05-17,05:07,Terra,MODIS,82,6.03,304.1,17.1,D,0.0,M-C61,archive,2001-05-17 05:07:00,-1
56.9716,92.9773,313.7,1.3,1.1,2001-05-19,04:54,Terra,MODIS,38,6.03,297.3,12.8,D,0.0,M-C61,archive,2001-05-19 04:54:00,-1
56.8753,93.4222,306.5,1.2,1.1,2001-05-19,04:54,Terra,MODIS,18,6.03,292.2,8.0,D,0.0,M-C61,archive,2001-05-19 04:54:00,-1
56.7225,93.4261,318.1,1.2,1.1,2001-05-19,04:54,Terra,MODIS,78,6.03,285.5,20.1,D,0.0,M-C61,archive,2001-05-19 04:54:00,-1
56.7204,93.4459,326.4,1.2,1.1,2001-05-19,04:54,Terra,MODIS,84,6.03,288.1,31.2,D,0.0,M-C61,archive,2001-05-19 04:54:00,-1
55.8326,93.836,304.1,1.2,1.1,2001-05-19,04:55,Terra,MODIS,37,6.03,280.2,6.9,D,0.0,M-C61,archive,2001-05-19 04:55:00,-1
55.8306,93.8541,304.2,1.2,1.1,2001-05-19,04:55,Terra,MODIS,32,6.03,282.7,6.6,D,0.0,M-C61,archive,2001-05-19 04:55:00,-1
55.8286,93.8468,313.8,1.2,1.1,2001-05-19,04:55,Terra,MODIS,74,6.03,282.4,16.0,D,0.0,M-C61,archive,2001-05-19 04:55:00,-1
55.8853,94.2325,304.1,4.3,1.9,2001-05-20,03:59,Terra,MODIS,24,6.03,290.3,39.4,D,0.0,M-C61,archive,2001-05-20 03:59:00,-1
55.7451,94.3672,312.1,4.2,1.9,2001-05-20,03:59,Terra,MODIS,72,6.03,295.9,56.4,D,0.0,M-C61,archive,2001-05-20 03:59:00,-1
55.7428,94.3584,311.5,4.2,1.9,2001-05-20,03:59,Terra,MODIS,71,6.03,295.9,54.3,D,0.0,M-C61,archive,2001-05-20 03:59:00,-1
57.1815,93.1799,307.6,1.2,1.1,2001-05-20,05:37,Terra,MODIS,59,6.03,283.9,9.0,D,0.0,M-C61,archive,2001-05-20 05:37:00,-1
57.1759,93.155,304.7,1.2,1.1,2001-05-20,05:37,Terra,MODIS,23,6.03,283.4,6.6,D,0.0,M-C61,archive,2001-05-20 05:37:00,-1
57.1722,93.1739,305.1,1.2,1.1,2001-05-20,05:37,Terra,MODIS,32,6.03,286.1,6.5,D,0.0,M-C61,archive,2001-05-20 05:37:00,-1
57.0774,93.4929,309.9,1.2,1.1,2001-05-20,05:37,Terra,MODIS,69,6.03,283.2,12.9,D,0.0,M-C61,archive,2001-05-20 05:37:00,-1
57.0881,93.22,305.1,1.2,1.1,2001-05-20,05:37,Terra,MODIS,58,6.03,289.1,5.9,D,0.0,M-C61,archive,2001-05-20 05:37:00,-1
57.0877,93.1137,304.1,1.2,1.1,2001-05-20,05:37,Terra,MODIS,45,6.03,287.7,5.4,D,0.0,M-C61,archive,2001-05-20 05:37:00,-1
56.6672,93.1311,320.3,1.2,1.1,2001-05-20,05:37,Terra,MODIS,80,6.03,296.1,20.0,D,0.0,M-C61,archive,2001-05-20 05:37:00,-1
55.8853,94.2377,310.8,1.4,1.2,2001-05-20,05:37,Terra,MODIS,39,6.03,295.3,8.8,D,0.0,M-C61,archive,2001-05-20 05:37:00,-1
55.881,94.2279,310.9,1.4,1.2,2001-05-20,05:37,Terra,MODIS,52,6.03,294.9,9.0,D,0.0,M-C61,archive,2001-05-20 05:37:00,-1
55.9083,93.9863,320.2,1.4,1.2,2001-05-20,05:37,Terra,MODIS,79,6.03,294.8,22.1,D,0.0,M-C61,archive,2001-05-20 05:37:00,-1
55.9041,94.0069,316.1,1.4,1.2,2001-05-20,05:37,Terra,MODIS,75,6.03,294.6,16.4,D,0.0,M-C61,archive,2001-05-20 05:37:00,-1
55.7707,94.2937,321.7,1.4,1.2,2001-05-20,05:38,Terra,MODIS,80,6.03,299.4,21.4,D,0.0,M-C61,archive,2001-05-20 05:38:00,-1
55.8129,94.0349,313.2,1.4,1.2,2001-05-20,05:38,Terra,MODIS,57,6.03,299.7,11.0,D,0.0,M-C61,archive,2001-05-20 05:38:00,-1
55.8074,94.0075,311.5,1.4,1.2,2001-05-20,05:38,Terra,MODIS,65,6.03,295.3,9.6,D,0.0,M-C61,archive,2001-05-20 05:38:00,-1
55.7991,93.8856,329.7,1.4,1.2,2001-05-20,05:38,Terra,MODIS,86,6.03,299.7,35.2,D,0.0,M-C61,archive,2001-05-20 05:38:00,-1
