latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,source,product,acq_datetime,event_id
55.8173,84.0348,301.1,3.0,1.6,2001-04-22,06:52,Terra,MODIS,45,6.03,286.6,25.8,D,0.0,M-C61,archive,2001-04-22 06:52:00,-1
57.1741,84.3307,308.5,2.1,1.4,2001-04-24,06:39,Terra,MODIS,51,6.03,287.6,26.8,D,0.0,M-C61,archive,2001-04-24 06:39:00,-1
55.9971,85.2587,311.5,1.0,1.0,2001-04-25,05:45,Terra,MODIS,71,6.03,283.2,13.4,D,0.0,M-C61,archive,2001-04-25 05:45:00,-1
57.1016,84.3994,308.7,1.0,1.0,2001-04-26,16:03,Terra,MODIS,75,6.03,266.4,15.4,N,0.0,M-C61,archive,2001-04-26 16:03:00,-1
56.9947,84.1133,311.3,2.9,1.6,2001-05-03,04:55,Terra,MODIS,71,6.03,292.4,44.8,D,0.0,M-C61,archive,2001-05-03 04:55:00,-1
56.9934,84.1618,311.7,2.9,1.6,2001-05-03,04:55,Terra,MODIS,72,6.03,290.7,46.4,D,0.0,M-C61,archive,2001-05-03 04:55:00,-1
56.9947,84.1072,308.5,2.9,1.6,2001-05-03,04:55,Terra,MODIS,67,6.03,292.4,35.4,D,0.0,M-C61,archive,2001-05-03 04:55:00,-1
56.9933,84.1558,315.2,2.9,1.6,2001-05-03,04:55,Terra,MODIS,76,6.03,291.0,59.4,D,0.0,M-C61,archive,2001-05-03 04:55:00,-1
55.9956,85.1308,306.0,2.6,1.6,2001-05-03,04:55,Terra,MODIS,63,6.03,292.7,16.3,D,0.0,M-C61,archive,2001-05-03 04:55:00,-1
55.9912,85.1226,306.1,2.6,1.6,2001-05-03,04:55,Terra,MODIS,63,6.03,293.3,15.5,D,0.0,M-C61,archive,2001-05-03 04:55:00,-1
55.8108,84.4352,305.8,2.8,1.6,2001-05-03,04:55,Terra,MODIS,62,6.03,293.9,15.9,D,0.0,M-C61,archive,2001-05-03 04:55:00,-1
56.9417,84.0848,315.8,1.8,1.3,2001-05-03,06:33,Terra,MODIS,75,6.03,293.1,26.4,D,0.0,M-C61,archive,2001-05-03 06:33:00,-1
56.9471,84.0822,305.6,1.8,1.3,2001-05-03,06:33,Terra,MODIS,56,6.03,292.2,10.2,D,0.0,M-C61,archive,2001-05-03 06:33:00,-1
56.9406,84.1095,307.9,1.8,1.3,2001-05-03,06:33,Terra,MODIS,59,6.03,293.2,14.9,D,0.0,M-C61,archive,2001-05-03 06:33:00,-1
56.9272,84.0022,307.8,1.8,1.3,2001-05-03,06:33,Terra,MODIS,64,6.03,293.7,12.0,D,0.0,M-C61,archive,2001-05-03 06:33:00,-1
56.9209,84.0292,311.7,1.8,1.3,2001-05-03,06:33,Terra,MODIS,72,6.03,293.9,18.3,D,0.0,M-C61,archive,2001-05-03 06:33:00,-1
56.3436,85.0138,303.2,2.0,1.4,2001-05-03,06:33,Terra,MODIS,43,6.03,291.8,9.8,D,0.0,M-C61,archive,2001-05-03 06:33:00,-1
55.9741,84.5074,310.0,2.0,1.4,2001-05-03,06:33,Terra,MODIS,69,6.03,293.9,19.8,D,0.0,M-C61,archive,2001-05-03 06:33:00,-1
55.9668,84.5369,306.2,2.0,1.4,2001-05-03,06:33,Terra,MODIS,63,6.03,294.7,11.5,D,0.0,M-C61,archive,2001-05-03 06:33:00,-1
55.9723,84.5005,307.7,2.0,1.4,2001-05-03,06:33,Terra,MODIS,51,6.03,293.6,14.0,D,0.0,M-C61,archive,2001-05-03 06:33:00,-1
55.9651,84.53,307.6,2.0,1.4,2001-05-03,06:33,Terra,MODIS,51,6.03,294.3,12.7,D,0.0,M-C61,archive,2001-05-03 06:33:00,-1
55.8175,84.9583,310.3,2.1,1.4,2001-05-03,06:33,Terra,MODIS,39,6.03,295.4,14.7,D,0.0,M-C61,archive,2001-05-03 06:33:00,-1
56.8979,84.0192,320.4,1.1,1.1,2001-05-04,05:38,Terra,MODIS,80,6.03,284.2,20.9,D,0.0,M-C61,archive,2001-05-04 05:38:00,-1
56.8958,84.0374,318.7,1.1,1.1,2001-05-04,05:38,Terra,MODIS,79,6.03,282.0,19.4,D,0.0,M-C61,archive,2001-05-04 05:38:00,-1
56.8926,84.0294,306.9,1.1,1.1,2001-05-04,05:38,Terra,MODIS,64,6.03,282.3,10.1,D,0.0,M-C61,archive,2001-05-04 05:38:00,-1
56.7955,83.9869,303.1,1.1,1.1,2001-05-04,05:38,Terra,MODIS,47,6.03,278.9,5.7,D,0.0,M-C61,archive,2001-05-04 05:38:00,-1
56.3294,85.1632,300.7,1.6,1.2,2001-05-05,06:21,Terra,MODIS,40,6.03,283.6,9.5,D,0.0,M-C61,archive,2001-05-05 06:21:00,-1
56.5402,83.9682,304.0,1.4,1.2,2001-05-05,06:21,Terra,MODIS,49,6.03,283.1,9.0,D,0.0,M-C61,archive,2001-05-05 06:21:00,-1
55.7295,84.2943,310.0,1.5,1.2,2001-05-05,06:21,Terra,MODIS,69,6.03,279.4,16.7,D,0.0,M-C61,archive,2001-05-05 06:21:00,-1
57.0919,84.0821,316.8,1.4,1.2,2001-05-06,05:26,Terra,MODIS,77,6.03,296.4,16.4,D,0.0,M-C61,archive,2001-05-06 05:26:00,0
57.0814,84.0791,316.3,1.4,1.2,2001-05-06,05:26,Terra,MODIS,76,6.03,294.4,15.5,D,0.0,M-C61,archive,2001-05-06 05:26:00,0
56.9974,84.0002,307.8,1.4,1.2,2001-05-06,05:26,Terra,MODIS,65,6.03,295.0,6.4,D,0.0,M-C61,archive,2001-05-06 05:26:00,-1
56.9869,83.9972,308.2,1.4,1.2,2001-05-06,05:26,Terra,MODIS,66,6.03,295.2,6.9,D,0.0,M-C61,archive,2001-05-06 05:26:00,-1
56.9363,83.9588,312.5,1.4,1.2,2001-05-06,05:26,Terra,MODIS,54,6.03,295.6,10.3,D,0.0,M-C61,archive,2001-05-06 05:26:00,1
56.9343,83.982,336.0,1.4,1.2,2001-05-06,05:26,Terra,MODIS,90,6.03,297.0,53.0,D,0.0,M-C61,archive,2001-05-06 05:26:00,1
56.9406,83.978,311.6,1.4,1.2,2001-05-06,05:26,Terra,MODIS,42,6.03,296.0,9.0,D,0.0,M-C61,archive,2001-05-06 05:26:00,1
56.9301,83.9749,346.9,1.4,1.2,2001-05-06,05:26,Terra,MODIS,95,6.03,296.7,83.5,D,0.0,M-C61,archive,2001-05-06 05:26:00,1
56.9196,83.9719,328.7,1.4,1.2,2001-05-06,05:26,Terra,MODIS,85,6.03,294.6,36.0,D,0.0,M-C61,archive,2001-05-06 05:26:00,1
56.9091,83.9688,311.3,1.4,1.2,2001-05-06,05:26,Terra,MODIS,53,6.03,293.7,9.0,D,0.0,M-C61,archive,2001-05-06 05:26:00,1
56.2992,84.7399,331.5,1.3,1.1,2001-05-06,05:26,Terra,MODIS,87,6.03,293.8,41.3,D,0.0,M-C61,archive,2001-05-06 05:26:00,-1
56.2972,84.7607,311.3,1.3,1.1,2001-05-06,05:26,Terra,MODIS,55,6.03,292.3,10.7,D,0.0,M-C61,archive,2001-05-06 05:26:00,-1
56.2028,84.8945,307.3,1.3,1.1,2001-05-06,05:26,Terra,MODIS,0,6.03,294.7,7.4,D,0.0,M-C61,archive,2001-05-06 05:26:00,-1
57.0823,84.0903,309.5,3.5,1.8,2001-05-06,07:03,Terra,MODIS,69,6.03,292.5,39.7,D,0.0,M-C61,archive,2001-05-06 07:03:00,0
57.0884,84.0898,306.2,3.5,1.8,2001-05-06,07:03,Terra,MODIS,53,6.03,293.2,27.6,D,0.0,M-C61,archive,2001-05-06 07:03:00,0
57.0747,84.0751,304.8,3.5,1.8,2001-05-06,07:03,Terra,MODIS,48,6.03,292.0,20.6,D,0.0,M-C61,archive,2001-05-06 07:03:00,0
56.9269,83.9799,314.9,3.5,1.8,2001-05-06,07:03,Terra,MODIS,55,6.03,287.9,69.5,D,0.0,M-C61,archive,2001-05-06 07:03:00,1
56.6533,85.4637,318.2,1.2,1.1,2001-05-07,06:08,Terra,MODIS,78,6.03,295.9,15.9,D,0.0,M-C61,archive,2001-05-07 06:08:00,-1
56.4101,85.397,320.4,1.2,1.1,2001-05-07,06:08,Terra,MODIS,80,6.03,294.5,19.4,D,0.0,M-C61,archive,2001-05-07 06:08:00,-1
56.3643,85.1923,316.4,1.2,1.1,2001-05-07,06:09,Terra,MODIS,33,6.03,292.4,13.1,D,0.0,M-C61,archive,2001-05-07 06:09:00,-1
55.8163,84.9431,309.1,1.2,1.1,2001-05-07,06:09,Terra,MODIS,34,6.03,286.7,8.7,D,0.0,M-C61,archive,2001-05-07 06:09:00,-1
56.3923,85.407,309.2,1.6,1.2,2001-05-08,05:13,Terra,MODIS,55,6.03,295.4,10.1,D,0.0,M-C61,archive,2001-05-08 05:13:00,-1
56.4289,84.4396,315.1,1.8,1.3,2001-05-08,05:13,Terra,MODIS,70,6.03,297.9,18.1,D,0.0,M-C61,archive,2001-05-08 05:13:00,-1
56.0162,84.4974,309.2,1.7,1.3,2001-05-08,05:13,Terra,MODIS,41,6.03,297.1,10.4,D,0.0,M-C61,archive,2001-05-08 05:13:00,-1
55.9816,85.0102,316.1,1.7,1.3,2001-05-08,05:13,Terra,MODIS,69,6.03,301.2,13.8,D,0.0,M-C61,archive,2001-05-08 05:13:00,-1
55.9796,85.0366,321.1,1.6,1.3,2001-05-08,05:13,Terra,MODIS,78,6.03,301.3,23.4,D,0.0,M-C61,archive,2001-05-08 05:13:00,-1
55.8726,85.3823,314.1,1.6,1.2,2001-05-08,05:13,Terra,MODIS,59,6.03,300.0,12.0,D,0.0,M-C61,archive,2001-05-08 05:13:00,-1
55.755,84.4153,315.4,1.7,1.3,2001-05-08,05:14,Terra,MODIS,72,6.03,299.5,15.7,D,0.0,M-C61,archive,2001-05-08 05:14:00,-1
56.9975,84.1985,309.1,2.7,1.6,2001-05-08,06:51,Terra,MODIS,58,6.03,296.0,20.7,D,0.0,M-C61,archive,2001-05-08 06:51:00,-1
56.4303,84.4673,308.2,2.9,1.6,2001-05-08,06:51,Terra,MODIS,41,6.03,295.0,18.2,D,0.0,M-C61,archive,2001-05-08 06:51:00,-1
56.4306,84.4599,309.4,2.9,1.6,2001-05-08,06:51,Terra,MODIS,58,6.03,295.3,23.3,D,0.0,M-C61,archive,2001-05-08 06:51:00,-1
57.1924,84.3297,317.6,1.0,1.0,2001-05-09,05:56,Terra,MODIS,58,6.03,288.8,12.5,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
56.5965,85.0512,312.7,1.0,1.0,2001-05-09,05:56,Terra,MODIS,56,6.03,293.9,7.0,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
56.5452,84.373,321.2,1.0,1.0,2001-05-09,05:56,Terra,MODIS,77,6.03,301.9,11.4,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
56.505,84.4501,316.4,1.0,1.0,2001-05-09,05:56,Terra,MODIS,72,6.03,298.5,7.1,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
56.4623,84.4799,324.1,1.0,1.0,2001-05-09,05:56,Terra,MODIS,80,6.03,297.8,15.8,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
56.4602,83.9571,315.5,1.0,1.0,2001-05-09,05:56,Terra,MODIS,57,6.03,299.9,8.3,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
56.2702,84.964,309.8,1.0,1.0,2001-05-09,05:56,Terra,MODIS,0,6.03,289.4,5.4,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
56.0253,85.079,317.7,1.0,1.0,2001-05-09,05:56,Terra,MODIS,35,6.03,284.8,11.9,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
56.0121,84.9845,336.6,1.0,1.0,2001-05-09,05:56,Terra,MODIS,87,6.03,294.7,34.7,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
55.9743,85.2103,312.7,1.0,1.0,2001-05-09,05:56,Terra,MODIS,70,6.03,287.6,9.5,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
56.0033,84.9798,323.1,1.0,1.0,2001-05-09,05:56,Terra,MODIS,64,6.03,291.8,17.1,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
55.9502,84.9629,307.4,1.0,1.0,2001-05-09,05:56,Terra,MODIS,28,6.03,286.1,5.7,D,0.0,M-C61,archive,2001-05-09 05:56:00,-1
56.553,85.1511,305.4,2.3,1.5,2001-05-10,05:01,Terra,MODIS,53,6.03,284.9,11.5,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
56.5561,85.1455,306.4,2.3,1.5,2001-05-10,05:01,Terra,MODIS,54,6.03,285.3,13.7,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
56.096,83.954,319.2,2.5,1.5,2001-05-10,05:01,Terra,MODIS,58,6.03,294.2,47.2,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
55.903,84.5894,311.1,2.3,1.5,2001-05-10,05:01,Terra,MODIS,62,6.03,294.4,17.4,D,0.0,M-C61,archive,2001-05-10 05:01:00,-1
56.9686,83.9773,313.9,2.0,1.4,2001-05-10,06:39,Terra,MODIS,71,6.03,294.8,20.1,D,0.0,M-C61,archive,2001-05-10 06:39:00,-1
55.8175,84.168,307.6,1.2,1.1,2001-05-13,05:32,Terra,MODIS,57,6.03,292.5,5.7,D,0.0,M-C61,archive,2001-05-13 05:32:00,-1
55.8154,84.1869,313.3,1.2,1.1,2001-05-13,05:32,Terra,MODIS,73,6.03,293.8,10.7,D,0.0,M-C61,archive,2001-05-13 05:32:00,-1
57.2727,83.9976,318.4,1.2,1.1,2001-05-14,06:14,Terra,MODIS,50,6.03,297.5,15.8,D,0.0,M-C61,archive,2001-05-14 06:14:00,-1
57.2634,83.9915,312.7,1.2,1.1,2001-05-14,06:14,Terra,MODIS,42,6.03,298.3,8.6,D,0.0,M-C61,archive,2001-05-14 06:14:00,-1
57.2598,84.0105,313.9,1.2,1.1,2001-05-14,06:14,Terra,MODIS,30,6.03,296.8,9.8,D,0.0,M-C61,archive,2001-05-14 06:14:00,-1
57.1174,83.9694,311.6,1.2,1.1,2001-05-14,06:14,Terra,MODIS,47,6.03,297.7,7.3,D,0.0,M-C61,archive,2001-05-14 06:14:00,-1
57.1081,83.9633,313.5,1.2,1.1,2001-05-14,06:14,Terra,MODIS,72,6.03,298.3,10.1,D,0.0,M-C61,archive,2001-05-14 06:14:00,-1
57.0036,83.9527,302.5,1.2,1.1,2001-05-14,06:14,Terra,MODIS,40,6.03,279.5,7.8,D,0.0,M-C61,archive,2001-05-14 06:14:00,-1
55.7643,85.1139,310.8,1.4,1.2,2001-05-14,06:15,Terra,MODIS,62,6.03,295.8,9.0,D,0.0,M-C61,archive,2001-05-14 06:15:00,-1
55.7598,85.1352,309.1,1.4,1.2,2001-05-14,06:15,Terra,MODIS,68,6.03,295.0,7.8,D,0.0,M-C61,archive,2001-05-14 06:15:00,-1
57.0534,84.18,307.1,1.6,1.2,2001-05-15,05:19,Terra,MODIS,31,6.03,287.0,10.6,D,0.0,M-C61,archive,2001-05-15 05:19:00,-1
55.8742,84.9614,314.3,1.4,1.2,2001-05-15,05:20,Terra,MODIS,0,6.03,295.4,11.5,D,0.0,M-C61,archive,2001-05-15 05:20:00,-1
56.3124,84.8114,308.1,3.5,1.8,2001-05-15,06:57,Terra,MODIS,46,6.03,283.3,45.1,D,0.0,M-C61,archive,2001-05-15 06:57:00,-1
55.8854,84.3165,314.8,1.1,1.0,2001-05-16,06:02,Terra,MODIS,73,6.03,280.3,14.0,D,0.0,M-C61,archive,2001-05-16 06:02:00,-1
55.7559,84.7369,303.3,1.1,1.1,2001-05-16,06:02,Terra,MODIS,27,6.03,275.7,5.2,D,0.0,M-C61,archive,2001-05-16 06:02:00,-1
56.9538,84.2134,304.6,2.1,1.4,2001-05-17,05:07,Terra,MODIS,45,6.03,287.6,17.6,D,0.0,M-C61,archive,2001-05-17 05:07:00,-1
56.9546,84.2076,306.8,2.1,1.4,2001-05-17,05:07,Terra,MODIS,56,6.03,287.6,21.8,D,0.0,M-C61,archive,2001-05-17 05:07:00,-1
56.9676,84.1922,310.5,2.4,1.5,2001-05-17,06:45,Terra,MODIS,70,6.03,291.1,31.7,D,0.0,M-C61,archive,2001-05-17 06:45:00,-1
56.972,84.1915,307.2,2.4,1.5,2001-05-17,06:45,Terra,MODIS,30,6.03,290.9,21.1,D,0.0,M-C61,archive,2001-05-17 06:45:00,-1
55.7538,85.0773,313.8,1.0,1.0,2001-05-18,05:50,Terra,MODIS,64,6.03,298.7,7.6,D,0.0,M-C61,archive,2001-05-18 05:50:00,-1
55.7514,85.0928,311.6,1.0,1.0,2001-05-18,05:50,Terra,MODIS,55,6.03,296.4,6.7,D,0.0,M-C61,archive,2001-05-18 05:50:00,-1
56.6078,84.896,300.6,2.0,1.4,2001-05-19,06:33,Terra,MODIS,19,6.03,288.5,7.5,D,2.0,M-C61,archive,2001-05-19 06:33:00,-1
56.2437,85.1924,311.3,2.4,1.5,2001-05-26,06:39,Terra,MODIS,51,6.03,301.1,18.3,D,0.0,M-C61,archive,2001-05-26 06:39:00,-1
56.39,85.7089,305.8,1.1,1.1,2001-07-19,06:01,Terra,MODIS,51,6.03,293.6,5.1,D,0.0,M-C61,archive,2001-07-19 06:01:00,-1
55.9035,84.5759,313.6,1.1,1.0,2001-07-19,06:01,Terra,MODIS,37,6.03,300.5,9.2,D,0.0,M-C61,archive,2001-07-19 06:01:00,-1
56.6834,84.2437,311.2,1.2,1.1,2001-08-17,05:30,Terra,MODIS,51,6.03,295.2,9.3,D,0.0,M-C61,archive,2001-08-17 05:30:00,-1
56.6216,85.0147,300.7,3.2,1.7,2001-08-29,17:08,Terra,MODIS,33,6.03,283.5,35.9,N,0.0,M-C61,archive,2001-08-29 17:08:00,-1
55.8841,84.6142,306.3,1.5,1.2,2001-09-04,05:17,Terra,MODIS,63,6.03,292.2,9.7,D,0.0,M-C61,archive,2001-09-04 05:17:00,-1
55.8633,84.7277,317.0,1.5,1.2,2001-09-04,05:17,Terra,MODIS,77,6.03,294.0,22.9,D,0.0,M-C61,archive,2001-09-04 05:17:00,-1
55.8572,85.3769,301.0,1.9,1.3,2001-09-17,06:23,Terra,MODIS,43,6.03,287.0,13.3,D,0.0,M-C61,archive,2001-09-17 06:23:00,-1
55.7691,84.8403,300.8,1.8,1.3,2001-09-17,06:23,Terra,MODIS,42,6.03,289.3,9.4,D,0.0,M-C61,archive,2001-09-17 06:23:00,-1
55.848,84.597,302.3,1.2,1.1,2001-09-18,05:28,Terra,MODIS,52,6.03,287.4,6.0,D,0.0,M-C61,archive,2001-09-18 05:28:00,-1
55.8248,84.841,319.1,1.6,1.2,2001-09-26,06:17,Terra,MODIS,79,6.03,291.3,30.7,D,0.0,M-C61,archive,2001-09-26 06:17:00,-1
55.8247,84.8356,316.2,1.6,1.2,2001-09-26,06:17,Terra,MODIS,76,6.03,291.4,24.4,D,0.0,M-C61,archive,2001-09-26 06:17:00,-1
56.6544,84.1791,301.5,1.0,1.0,2001-09-30,05:52,Terra,MODIS,47,6.03,278.6,7.3,D,0.0,M-C61,archive,2001-09-30 05:52:00,-1
55.7988,84.845,312.6,1.0,1.0,2002-04-28,05:36,Terra,MODIS,69,6.03,285.6,12.8,D,0.0,M-C61,archive,2002-04-28 05:36:00,-1
56.1161,84.0042,302.8,1.2,1.1,2002-04-30,05:24,Terra,MODIS,54,6.03,283.2,9.0,D,0.0,M-C61,archive,2002-04-30 05:24:00,-1
55.7935,84.993,304.9,3.7,1.8,2002-05-02,06:49,Terra,MODIS,40,6.03,287.0,38.3,D,0.0,M-C61,archive,2002-05-02 06:49:00,-1
55.801,84.9963,308.5,3.7,1.8,2002-05-02,06:49,Terra,MODIS,63,6.03,286.9,57.9,D,0.0,M-C61,archive,2002-05-02 06:49:00,-1
55.7256,85.0566,311.4,3.8,1.8,2002-05-02,06:49,Terra,MODIS,54,6.03,287.9,72.0,D,0.0,M-C61,archive,2002-05-02 06:49:00,-1
57.1999,84.3725,306.6,1.0,1.0,2002-05-03,05:54,Terra,MODIS,0,6.03,291.5,7.1,D,0.0,M-C61,archive,2002-05-03 05:54:00,-1
56.5947,85.0074,310.6,1.1,1.0,2002-05-03,05:54,Terra,MODIS,49,6.03,293.2,9.3,D,0.0,M-C61,archive,2002-05-03 05:54:00,-1
56.2252,84.0309,304.6,1.1,1.0,2002-05-03,05:54,Terra,MODIS,0,6.03,288.7,5.3,D,0.0,M-C61,archive,2002-05-03 05:54:00,-1
56.1516,84.0206,315.7,1.1,1.0,2002-05-03,05:54,Terra,MODIS,73,6.03,293.0,13.2,D,0.0,M-C61,archive,2002-05-03 05:54:00,-1
55.8025,84.65,315.9,1.1,1.0,2002-05-03,05:54,Terra,MODIS,75,6.03,294.5,12.9,D,0.0,M-C61,archive,2002-05-03 05:54:00,-1
55.7984,84.6412,309.7,1.1,1.0,2002-05-03,05:54,Terra,MODIS,69,6.03,293.9,8.4,D,0.0,M-C61,archive,2002-05-03 05:54:00,-1
55.7954,84.658,311.5,1.1,1.0,2002-05-03,05:54,Terra,MODIS,71,6.03,294.4,9.8,D,0.0,M-C61,archive,2002-05-03 05:54:00,-1
55.8361,84.3144,309.4,1.1,1.0,2002-05-03,05:54,Terra,MODIS,69,6.03,291.9,8.9,D,0.0,M-C61,archive,2002-05-03 05:54:00,-1
56.8871,83.9956,317.4,2.2,1.4,2002-05-04,04:59,Terra,MODIS,78,6.03,292.9,42.6,D,0.0,M-C61,archive,2002-05-04 04:59:00,2
56.8852,84.0317,306.8,2.2,1.4,2002-05-04,04:59,Terra,MODIS,60,6.03,293.0,17.0,D,0.0,M-C61,archive,2002-05-04 04:59:00,2
55.8267,85.2103,304.4,1.9,1.3,2002-05-04,04:59,Terra,MODIS,50,6.03,292.0,8.9,D,0.0,M-C61,archive,2002-05-04 04:59:00,-1
55.7845,85.2946,302.7,1.9,1.3,2002-05-04,04:59,Terra,MODIS,53,6.03,288.1,8.1,D,0.0,M-C61,archive,2002-05-04 04:59:00,-1
55.7803,85.2882,305.4,1.9,1.3,2002-05-04,04:59,Terra,MODIS,58,6.03,288.4,12.5,D,0.0,M-C61,archive,2002-05-04 04:59:00,-1
55.7369,84.7721,305.5,2.0,1.4,2002-05-04,04:59,Terra,MODIS,56,6.03,292.6,8.9,D,0.0,M-C61,archive,2002-05-04 04:59:00,-1
56.2596,84.0543,305.9,2.5,1.5,2002-05-04,06:37,Terra,MODIS,0,6.03,289.6,22.5,D,0.0,M-C61,archive,2002-05-04 06:37:00,-1
55.8632,85.1655,305.4,2.8,1.6,2002-05-04,06:37,Terra,MODIS,45,6.03,288.7,19.6,D,0.0,M-C61,archive,2002-05-04 06:37:00,-1
55.8959,84.694,304.1,2.7,1.6,2002-05-04,06:37,Terra,MODIS,55,6.03,290.5,16.4,D,0.0,M-C61,archive,2002-05-04 06:37:00,-1
56.8979,84.43,309.3,1.0,1.0,2002-05-05,05:42,Terra,MODIS,0,6.03,292.8,7.4,D,0.0,M-C61,archive,2002-05-05 05:42:00,-1
56.5395,84.7674,308.9,1.0,1.0,2002-05-05,05:42,Terra,MODIS,68,6.03,295.3,5.8,D,0.0,M-C61,archive,2002-05-05 05:42:00,-1
56.5474,84.1379,305.9,1.0,1.0,2002-05-05,05:42,Terra,MODIS,31,6.03,295.7,5.8,D,0.0,M-C61,archive,2002-05-05 05:42:00,-1
55.9303,84.8915,310.0,1.0,1.0,2002-05-05,05:42,Terra,MODIS,64,6.03,298.0,4.5,D,0.0,M-C61,archive,2002-05-05 05:42:00,-1
55.9036,84.5724,311.5,1.0,1.0,2002-05-05,05:42,Terra,MODIS,71,6.03,295.5,7.4,D,0.0,M-C61,archive,2002-05-05 05:42:00,-1
55.9013,84.588,306.4,1.0,1.0,2002-05-05,05:42,Terra,MODIS,53,6.03,294.5,3.9,D,0.0,M-C61,archive,2002-05-05 05:42:00,-1
55.7687,85.2695,310.5,1.0,1.0,2002-05-05,05:42,Terra,MODIS,70,6.03,295.1,6.3,D,0.0,M-C61,archive,2002-05-05 05:42:00,-1
56.9024,83.9744,308.1,3.0,1.7,2002-05-06,04:46,Terra,MODIS,58,6.03,293.0,27.9,D,0.0,M-C61,archive,2002-05-06 04:46:00,-1
56.9011,84.0243,306.8,3.0,1.6,2002-05-06,04:46,Terra,MODIS,38,6.03,293.0,25.1,D,0.0,M-C61,archive,2002-05-06 04:46:00,2
56.8862,84.023,308.2,3.0,1.6,2002-05-06,04:46,Terra,MODIS,42,6.03,292.6,29.6,D,0.0,M-C61,archive,2002-05-06 04:46:00,2
56.9037,83.9667,306.7,3.0,1.7,2002-05-06,04:46,Terra,MODIS,45,6.03,292.5,23.4,D,0.0,M-C61,archive,2002-05-06 04:46:00,-1
56.9022,84.0166,308.8,3.0,1.6,2002-05-06,04:46,Terra,MODIS,52,6.03,293.1,31.6,D,0.0,M-C61,archive,2002-05-06 04:46:00,2
56.8873,84.0154,306.0,3.0,1.6,2002-05-06,04:46,Terra,MODIS,30,6.03,292.7,23.9,D,0.0,M-C61,archive,2002-05-06 04:46:00,2
56.5695,85.1883,304.1,2.7,1.6,2002-05-06,04:47,Terra,MODIS,54,6.03,290.3,16.7,D,0.0,M-C61,archive,2002-05-06 04:47:00,-1
56.5654,85.182,303.2,2.7,1.6,2002-05-06,04:47,Terra,MODIS,55,6.03,290.4,15.1,D,0.0,M-C61,archive,2002-05-06 04:47:00,-1
56.2652,84.9067,304.8,2.7,1.6,2002-05-06,04:47,Terra,MODIS,44,6.03,291.4,20.9,D,0.0,M-C61,archive,2002-05-06 04:47:00,-1
56.2622,84.9003,304.3,2.7,1.6,2002-05-06,04:47,Terra,MODIS,55,6.03,291.5,19.1,D,0.0,M-C61,archive,2002-05-06 04:47:00,-1
55.9786,85.034,309.2,2.7,1.6,2002-05-06,04:47,Terra,MODIS,62,6.03,295.6,23.3,D,0.0,M-C61,archive,2002-05-06 04:47:00,-1
55.975,85.0262,307.5,2.7,1.6,2002-05-06,04:47,Terra,MODIS,54,6.03,295.1,18.0,D,0.0,M-C61,archive,2002-05-06 04:47:00,-1
56.8981,84.0798,331.0,1.8,1.3,2002-05-06,06:24,Terra,MODIS,87,6.03,294.6,63.7,D,0.0,M-C61,archive,2002-05-06 06:24:00,-1
56.9063,83.991,316.7,1.8,1.3,2002-05-06,06:24,Terra,MODIS,39,6.03,294.7,23.4,D,0.0,M-C61,archive,2002-05-06 06:24:00,2
56.8937,84.0444,318.8,1.8,1.3,2002-05-06,06:24,Terra,MODIS,62,6.03,294.7,30.0,D,0.0,M-C61,archive,2002-05-06 06:24:00,2
56.1482,84.0255,309.6,1.9,1.3,2002-05-06,06:25,Terra,MODIS,60,6.03,295.9,19.7,D,0.0,M-C61,archive,2002-05-06 06:25:00,-1
55.8629,85.0183,327.5,2.1,1.4,2002-05-06,06:25,Terra,MODIS,74,6.03,296.7,63.1,D,0.0,M-C61,archive,2002-05-06 06:25:00,-1
55.8553,85.0486,324.9,2.1,1.4,2002-05-06,06:25,Terra,MODIS,83,6.03,299.0,55.0,D,0.0,M-C61,archive,2002-05-06 06:25:00,-1
55.7353,84.7939,315.0,2.1,1.4,2002-05-06,06:25,Terra,MODIS,75,6.03,298.3,23.6,D,0.0,M-C61,archive,2002-05-06 06:25:00,-1
55.8164,85.0942,312.7,1.6,1.2,2002-05-08,06:12,Terra,MODIS,39,6.03,298.7,10.9,D,0.0,M-C61,archive,2002-05-08 06:12:00,-1
55.8168,85.0891,314.8,1.6,1.2,2002-05-08,06:12,Terra,MODIS,75,6.03,299.2,15.5,D,0.0,M-C61,archive,2002-05-08 06:12:00,-1
